image_url,price,artist,title,date
https://d32dm0rphc51dk.cloudfront.net/Tzuev6AzPs7OzCtegY94sA/larger.jpg,"£4,900",Luis Fuentes,3D,2024
https://d32dm0rphc51dk.cloudfront.net/YWKbNzpwCYtAFocaH-tyig/larger.jpg,£250,Izuchukwu Luther Akunne,The Cabin,2024
https://d32dm0rphc51dk.cloudfront.net/HkSUdjhUTALSHKR0zfDVmg/larger.jpg,"US$4,000",Kris Knight,Dauphin,2009
https://d32dm0rphc51dk.cloudfront.net/y_u8rBaxYEHqBDml7B1V8w/larger.jpg,"US$5,000",Andrew Gray,Beach Balls 1,2024
https://d32dm0rphc51dk.cloudfront.net/MkbMGNO6IEkPPmQ3DknXmA/larger.jpg,"US$5,000-US$7,500",Michael Wei√ük√∂ppel,claro,2020
https://d32dm0rphc51dk.cloudfront.net/HBAaVZ4bm3NfcxCxfLOyGw/larger.jpg,US$420,Sissi Kleuser,Ala da bonan√ßa,2024
https://d32dm0rphc51dk.cloudfront.net/vk_0Xrrj2vUxYXYo-H_8Bw/larger.jpg,US$400,GC Myers,Solitary Shadow,2023
https://d32dm0rphc51dk.cloudfront.net/dXeEoHqwKm2-Q78kx99l5w/larger.jpg,"US$1,700",Geoffrey Bouillot,American Still Life,2024
https://d32dm0rphc51dk.cloudfront.net/gGCHkkbTPYdVgajLi13vhw/larger.jpg,US$960,Emma Kalff,The Solicitors,2019
https://d32dm0rphc51dk.cloudfront.net/eoEHzG5NSZ2ELXXbZ4ouag/larger.jpg,"US$1,500",Mari Kuroda,ANZU,2015
https://d32dm0rphc51dk.cloudfront.net/fJQy-pDHwVk2ymUJ7llb3w/larger.jpg,"£4,400",Jun Oson,"Girl, Wolf",2023
https://d32dm0rphc51dk.cloudfront.net/t2eMVzyGLDfiiFWxbU8ZJA/larger.jpg,"US$2,820",Sarah Grace,Romeo & Juliette #2,2024
https://d32dm0rphc51dk.cloudfront.net/8kLfH0GAtNiyfgQ91qoKbQ/larger.jpg,"US$4,300",Alice Linford Forte,Turadh,2024
https://d32dm0rphc51dk.cloudfront.net/dgN959SR9gkMT-2kQe_mMQ/larger.jpg,"US$12,000",Gaston Sebire,Le vent sur la Siere,20th Century
https://d32dm0rphc51dk.cloudfront.net/gPzHOUVB0m8RuUuT9Qxz0w/larger.jpg,"US$10,200",Li Tianbing,House made world 4,2005
https://d32dm0rphc51dk.cloudfront.net/s4UaXolvjA39kRggA0IXaQ/larger.jpg,"US$4,000",Joanne Freeman,Squares and Strokes 28,2023
https://d32dm0rphc51dk.cloudfront.net/1punw9C3OOib6pzqjSEPWg/larger.jpg,"US$4,200",Heather Arenas,Going the Distance,2021
https://d32dm0rphc51dk.cloudfront.net/-B2BePibH033frdR8eOq1g/larger.jpg,"US$9,500",Jen Garrido,Tamp It Down or Chase After It,2024
https://d32dm0rphc51dk.cloudfront.net/RLkzyqf8AM8eRxMtSURLHw/larger.jpg,"US$3,000",MAN SOO LEE Ïù¥ÎßåÏàò,sanjo2407-transparency,2024
https://d32dm0rphc51dk.cloudfront.net/R5jlP6d4DMMjI9ebSw85Pg/larger.jpg,"US$6,800",Andreas Claussen,It Can Always Get Worse,2024
https://d32dm0rphc51dk.cloudfront.net/W8nPtcXS9MsXdcc-YSieDg/larger.jpg,US$450,Bortusk Leer,Monster 10,2022
https://d32dm0rphc51dk.cloudfront.net/N08M7YU4ZZ_PffqBfm4tTw/larger.jpg,"US$1,200",Beth Barry,Moving Through Space,ca. 2024
https://d32dm0rphc51dk.cloudfront.net/F9-7EhR1Sr4thyxIVRvDkA/larger.jpg,"US$1,000",Barbara Campbell Thomas,Horizon,2022
https://d32dm0rphc51dk.cloudfront.net/q0vViDr7vTZBQDO_DltClg/larger.jpg,US$675,Johnny Rodriguez (KMNDZ),Froot Loops ,2023
https://d32dm0rphc51dk.cloudfront.net/YEfaDIPuuXB2ttmByoKXgQ/larger.jpg,"US$5,900",HAKOB HAKOBYAN,Pink Girl,2008
https://d32dm0rphc51dk.cloudfront.net/hQ9qHBWSBAfQA-CC5DKwpg/larger.jpg,US$770,Kendra Lynn Bulgrin,Morning Walk,2023
https://d32dm0rphc51dk.cloudfront.net/Y2MLmOf_BxTT5m3ARjYtzg/larger.jpg,"US$25,000",Margaret Morrison,Descent,2001
https://d32dm0rphc51dk.cloudfront.net/H3uFPuReE8PR-7oyX1UMtw/larger.jpg,"£2,820",John Ali,Relief,2023
https://d32dm0rphc51dk.cloudfront.net/sb4nIQOckgWFHVoWqWQPgg/larger.jpg,US$480,Seoyoung Jo,Cheers!,2024
https://d32dm0rphc51dk.cloudfront.net/PfTMz4Xbnw9XOv28ZKvEIQ/larger.jpg,"US$2,700",Gabriele Evertz,Metallics + Green,2017
https://d32dm0rphc51dk.cloudfront.net/aEUbhcDRCroE5Yd72nVZTw/larger.jpg,"US$2,000",Jonathan McAfee,Mira,2024
https://d32dm0rphc51dk.cloudfront.net/wAK27vIic4moh9VouvHOyg/larger.jpg,US$500,Piotre,Untitled,2021
https://d32dm0rphc51dk.cloudfront.net/sY_tqphdUDvCexIQtNBsiA/larger.jpg,"US$3,200",Kukula,Bows Drawing,2021
https://d32dm0rphc51dk.cloudfront.net/ofxYtZZVl4L7u7CXSUC0ag/larger.jpg,"US$2,500-US$5,000",Monica Kim Garza,Watching,2022
https://d32dm0rphc51dk.cloudfront.net/u_t8Pjc07zCrl9XvX_W4kg/larger.jpg,US$220,David Cumps,Daft Punk,2024
https://d32dm0rphc51dk.cloudfront.net/K6ju20NzG2-ipsmv1pdMaQ/larger.jpg,"US$110,000-US$121,000",Oluwole Omofemi,Metamorphosis I,2020
https://d32dm0rphc51dk.cloudfront.net/PuAO6wjnQn2cLx1E3GOAOA/larger.jpg,"US$1,500",Kevin Uma√±a,Raindrop Impressions on Eccentric Flints,2023
https://d32dm0rphc51dk.cloudfront.net/9uCY-fNYpOgbZtOnNZ_Icg/larger.jpg,"US$1,670",Elena Lukina,Pastel Still Art,2018
https://d32dm0rphc51dk.cloudfront.net/SMTNEv2B7FQLIjHbnzOYOA/larger.jpg,"US$14,000-US$18,900",Donald Baechler,Ice cream 19 ,1989
https://d32dm0rphc51dk.cloudfront.net/QyOJdj_EOZYjB5_9r6cmAg/larger.jpg,£900,Louis McNally,Free Range,2023
https://d32dm0rphc51dk.cloudfront.net/VwBflJP46Yr3azukKrH-6g/larger.jpg,"US$6,700",Linc Thelen,Cypress Groove,2024
https://d32dm0rphc51dk.cloudfront.net/LBYHK9OvE_rk51bR5WYy3g/larger.jpg,"US$5,500-US$6,800",Vivien Kohler,Rapture 1,2022
https://d32dm0rphc51dk.cloudfront.net/dyk5joSdipqU-UejIWY2pA/larger.jpg,"US$1,300",Rowan Bathurst,At One Point,2023
https://d32dm0rphc51dk.cloudfront.net/xOHaxX1tHU97phqfJFJlIA/larger.jpg,"US$8,000",ELLE,Prospera,2017
https://d32dm0rphc51dk.cloudfront.net/P1NbslVPKYuYJ74dg4wGaA/larger.jpg,"US$1,030",Egle Norkute,Chain Chain Chain,2024
https://d32dm0rphc51dk.cloudfront.net/WPKRKf8xh3GS4OOPLMlRsw/larger.jpg,US$612,Barry Russell Lorne,hey you give the boy a  yellow hand,2024
https://d32dm0rphc51dk.cloudfront.net/kV7unzRJXrkhLiVqCVhVDA/larger.jpg,"US$3,200",Jaume Amig√≥,Platja,2023
https://d32dm0rphc51dk.cloudfront.net/9oDYl_j2sW94c7BhQivUmg/larger.jpg,"US$3,000",Masatsugu Okada,Stream 72,2023
https://d32dm0rphc51dk.cloudfront.net/scK-_EmKta5e4LvfiFYOyQ/larger.jpg,"US$1,450",Marion Cadet,Creole,2022
https://d32dm0rphc51dk.cloudfront.net/7iLZ7R1be3mEZOwOnzYNhw/larger.jpg,"US$8,000",Algis Gri≈°keviƒçius,Sterile Sunset,2024
https://d32dm0rphc51dk.cloudfront.net/aL7L7EebX7LRbFezWPIm0Q/larger.jpg,"US$30,000",Nelson De La Nuez,Have A Cigar,2019
https://d32dm0rphc51dk.cloudfront.net/A4YMtbba-f8Sp_ptxB412w/larger.jpg,"US$5,400",Monica Shulman,Other People,2022
https://d32dm0rphc51dk.cloudfront.net/1tdzL4_fvrb3zGpL_JPY0w/larger.jpg,"US$3,900",Patrice Murciano,Snoopy,2024
https://d32dm0rphc51dk.cloudfront.net/7ILOrpx8OfiRIfTS-0qFzw/larger.jpg,"US$5,000",Vladimir Le√≥n Sagols,Serie Neonatos,2013
https://d32dm0rphc51dk.cloudfront.net/So7LHhJd_m-gHukGfH0vKA/larger.jpg,"US$900-US$1,250",Eduardo Fonseca e Silva & Francisca Valador,PeÃÅtala papel,2022
https://d32dm0rphc51dk.cloudfront.net/X_MKwCL3Z69Gq64ECKlzqg/larger.jpg,"US$1,200",Christopher Luigi Veggetti Kanku,"Portrait #2, From the Portraits series ",2023
https://d32dm0rphc51dk.cloudfront.net/RanQSbWv59pgvcFqB6eTmQ/larger.jpg,"US$30,000",Andr√© Saraiva,Sea Painting I,2019
https://d32dm0rphc51dk.cloudfront.net/vLyKvos1IgOXoOuB4BJGvQ/larger.jpg,"US$3,500-US$4,000",Thomas Wachholz,Untitled,2024
https://d32dm0rphc51dk.cloudfront.net/_kQSrbcUj_5gvEFSogc-Wg/larger.jpg,"US$9,000",Peca,Anomaly ll,2023
https://d32dm0rphc51dk.cloudfront.net/6Rsap4B3jGfeDBO5aZg8ww/larger.jpg,US$889,Barry Russell Lorne,hey you in the periwinkle necktie,2024
https://d32dm0rphc51dk.cloudfront.net/54sfgGQFFvGLGBo9fLBgCg/larger.jpg,"US$8,000",Daniel Hughes Vernola,Crow,2022
https://d32dm0rphc51dk.cloudfront.net/d0Gog7OWMQRu9DDO8gn9_w/larger.jpg,US$340,Anyck Alvarez Kerloch,Samil,2018
https://d32dm0rphc51dk.cloudfront.net/AeCznjUCa09l91YV1SEbhA/larger.jpg,"£8,200",Macha Poynder,Prophecy of the Whippoorwill  (Abstract painting),2024
https://d32dm0rphc51dk.cloudfront.net/cYzBiPJJU_EUNjb19CcFMw/larger.jpg,"US$1,600",Janine Vandebosch,We are with friends ,2024
https://d32dm0rphc51dk.cloudfront.net/7b5zHW8aw0OAca_3VtNkgQ/larger.jpg,"US$2,000",Bortusk Leer,The Dance Floor,2023
https://d32dm0rphc51dk.cloudfront.net/Eg9Tc3ot_f4b_fTz7CZ8Ww/larger.jpg,"US$1,000",Raymond Carter,Irregular Polygon ‚Äì Pink Monochrome ,2023
https://d32dm0rphc51dk.cloudfront.net/AwEpRNJb5e6X5SwDKl56OQ/larger.jpg,US$200,Anna Gaikovich,Chromatic Folds,2024
https://d32dm0rphc51dk.cloudfront.net/sEqxrIrza5uKKty03k_O5w/larger.jpg,"£1,800",Annaluce Aglietto,Gita In Montagna,2015
https://d32dm0rphc51dk.cloudfront.net/pLUCzZupP8CIRRG3dRl4gw/larger.jpg,"US$7,700",Gabrielle Graessle,Untitled,2023
https://d32dm0rphc51dk.cloudfront.net/8Tm8Wzs0dnos8EXY1cnaHA/larger.jpg,"US$2,500",Dylan Roberts,H.S.2.,2023
https://d32dm0rphc51dk.cloudfront.net/MTAr9tXVd4xaip2_GSyrzw/larger.jpg,"US$50,000",RETNA,Don‚Äôt Worry About Me,2011
https://d32dm0rphc51dk.cloudfront.net/mbD5Kf_PC_2TxGMUgHPrkQ/larger.jpg,"US$2,600",Mois√©s Yag√ºes,Paseando a Malevich,2023
https://d32dm0rphc51dk.cloudfront.net/Lt32j53LgU7-q1a5jXjGEw/larger.jpg,US$231,Taiki Kawase (Â∑ùÁÄ¨ Â§ßÊ®π),giraffe parent and child starry parade,2022
https://d32dm0rphc51dk.cloudfront.net/Ji1MqlutDvjYK7HYp0H-hw/larger.jpg,"US$15,900",Mark Beard,[Bruce Sargeant (1898-1938)] Three Bathers by the Water,n.d.
https://d32dm0rphc51dk.cloudfront.net/vJj__heQMB8OkqQTWIEf_g/larger.jpg,"US$3,800",Deborah Zlotsky,Nocturne,2023
https://d32dm0rphc51dk.cloudfront.net/x5TJqC6C9n5eG3EuFAEUeQ/larger.jpg,"US$1,180",Natalia Roman,Parenthesis Grid,2024
https://d32dm0rphc51dk.cloudfront.net/zpqYFZW--oLRGXAYtmj9IA/larger.jpg,"US$3,400",Daniel Dallmann,Model and Artist,1999
https://d32dm0rphc51dk.cloudfront.net/8R5vg7PjmMjPjhy2Ld2H9g/larger.jpg,US$800,Gary John,Commander Snoopy,2017
https://d32dm0rphc51dk.cloudfront.net/0F0U9xeWe07NCF5S3c0NGQ/larger.jpg,"US$5,500",Campbell La Pun,Rothschild 1997 (Red Drip),2023
https://d32dm0rphc51dk.cloudfront.net/Memg0FvgiMG1kAcf5MJGsQ/larger.jpg,US$681,Fumio Tobioka (È£õÂ≤° ÊñáÂ§´),Casbah in the Sahara Desert,2023
https://d32dm0rphc51dk.cloudfront.net/ZYJ8J8-W0gzWDY3Hmu-ORw/larger.jpg,"US$36,000-US$44,000",Blair Thurman,PORT,2017
https://d32dm0rphc51dk.cloudfront.net/oiwbbdzN38y56jP069Lmww/larger.jpg,"£2,995",BOZHENA FUCHS,RANGE OF DREAMS,2024
https://d32dm0rphc51dk.cloudfront.net/YLStb9HdLpDX6QS9vCUa5Q/larger.jpg,"£2,200",Ken Roberts,An April Evening,2024
https://d32dm0rphc51dk.cloudfront.net/ZQ3bbW6N_xH_J7bOM9UJrw/larger.jpg,US$900,Obou Gbais,Lady Dan 97,2021
https://d32dm0rphc51dk.cloudfront.net/0OBftMmnM1CQHo8U7AfEZw/larger.jpg,"£8,400",Damien Hirst,Shark,2009
https://d32dm0rphc51dk.cloudfront.net/Gu6K3GAAAX3heTL7LmkVEQ/larger.jpg,US$185,Shaunna Duffy-Smith,Full of Flowers,2023
https://d32dm0rphc51dk.cloudfront.net/oBvyBwPHj3WBYmxRoc2Ebw/larger.jpg,US$580,Susu Pianchupattana,We can hear the grass grow#1,2023
https://d32dm0rphc51dk.cloudfront.net/qd3L95wJQ0B9mryh_6oDSw/larger.jpg,"US$6,500",Hunt Slonem,Mike,2024
https://d32dm0rphc51dk.cloudfront.net/Xu_cjyaRpXz1_kVRHChgPA/larger.jpg,"US$1,750",Kev Munday,Festival of Blue,2023
https://d32dm0rphc51dk.cloudfront.net/VHw27LvqUt1s5eVLRS3C-g/larger.jpg,US$450,Kathleen Keifer,Feeling Pink,2023
https://d32dm0rphc51dk.cloudfront.net/_Mu-av7pgovwldmStokuQw/larger.jpg,"US$4,500",Danny Heller, Usonia Afternoon,ca. 2024
https://d32dm0rphc51dk.cloudfront.net/eBWWmIp80aPRjUYtQGGyCw/larger.jpg,US$200,Naho Ide,Tomorrow will be sunny,2023
https://d32dm0rphc51dk.cloudfront.net/B2XQkYeXV-LiOzTIazhLfw/larger.jpg,"US$1,500",Barbara Groh,Maine Tidal Stone,2014
https://d32dm0rphc51dk.cloudfront.net/gCwtjHs3XHrK4wvUF6PMWg/larger.jpg,"US$1,800",Anne Griffiths,Water Fall,2024
https://d32dm0rphc51dk.cloudfront.net/u8STjFOGGAnWemARtQYhcg/larger.jpg,US$390,Julia Fedorova,Unification,2023
https://d32dm0rphc51dk.cloudfront.net/Ean6CO4W1kBcevbhPWvmGA/larger.jpg,"US$1,300",Michael Giliberti,Poolside Splash,2023
https://d32dm0rphc51dk.cloudfront.net/VycKIF4XjIM_rtHgbIixvw/larger.jpg,"US$1,500",Moke Fils,Accro,2023
https://d32dm0rphc51dk.cloudfront.net/fx97yNogDhwyP-rKcQsVLA/larger.jpg,"US$2,600",Amber Goldhammer,Trust,2022
https://d32dm0rphc51dk.cloudfront.net/HS73xRn6rtH-IIpOGyX8ow/larger.jpg,US$400,Brandon Aguiar,My Eyes Are Bigger Than My Stomach ,2023
https://d32dm0rphc51dk.cloudfront.net/rCTrOiprMXUROjmzmige6A/larger.jpg,"US$1,024",Mary Breneman,Hudson River II,2023
https://d32dm0rphc51dk.cloudfront.net/gKve3erGK-1ecBo2NWav1g/larger.jpg,"US$3,000",MAN SOO LEE Ïù¥ÎßåÏàò,sanjo2327-thaw,2023
https://d32dm0rphc51dk.cloudfront.net/y6qQCj8apkY5mcXjgTTSog/larger.jpg,"US$1,200",Jim Shaw,Sunset Dance,1982
https://d32dm0rphc51dk.cloudfront.net/XlwCGyjtMM5FHH4NvvX9bA/larger.jpg,US$160,Preston M. Smith,Let It All Hang Out,2024
https://d32dm0rphc51dk.cloudfront.net/FX2Sro4WRzQHH9B1zw1g3Q/larger.jpg,£700,Damien Flood,Rainbow Hill,2023
https://d32dm0rphc51dk.cloudfront.net/a3NhbzGN90PM74ABNajiqQ/larger.jpg,"US$3,000",Morgan Sims,Lava,2024
https://d32dm0rphc51dk.cloudfront.net/qufctX6UFJP5tJClDK8lvQ/larger.jpg,"US$3,500",Mai Daas,Honor,2021
https://d32dm0rphc51dk.cloudfront.net/MO0EyJeR1g0-6mGmy3uVjw/larger.jpg,"US$4,000",Ramonn Vieitez,"Jeremy Abbott and Oliver Hartt, Portraits",2016
https://d32dm0rphc51dk.cloudfront.net/d7FcZUYUrHfJuS3ZEyziog/larger.jpg,US$450,Christina Beecher,Winter's Withdrawal,2024
https://d32dm0rphc51dk.cloudfront.net/YsfrPUd0mhrwvDccfVpHkg/larger.jpg,"US$15,800",Miguel Arzabe,La Cara Enigm√°tica II,2024
https://d32dm0rphc51dk.cloudfront.net/GRWkEEgAamY4BsbsEMtr8Q/larger.jpg,"US$16,000",Stephen Ormandy,Launch Pad,2019
https://d32dm0rphc51dk.cloudfront.net/rIwS2xOnS2LZfB8XTp9ndA/larger.jpg,"US$2,100",Kyle Scheurmann,Antlers ,2024
https://d32dm0rphc51dk.cloudfront.net/zUdesui8tMXJJG0jGJLp4w/larger.jpg,"US$1,500",Rosarinho Andrade,√Çngelo de Sousa Interpretation II,2023
https://d32dm0rphc51dk.cloudfront.net/BQvkd_oatOYILqLLXgYuGw/larger.jpg,US$450,Kellie Lehr,Form/ Formlessness,2022
https://d32dm0rphc51dk.cloudfront.net/qfc-Gf8Qu37fy1y-CfJWWQ/larger.jpg,"£3,300",Nathan Neven,Crossing The Albert Bridge,2024
https://d32dm0rphc51dk.cloudfront.net/sc9TxYuYZU_sKGhJyehyiQ/larger.jpg,"US$2,400",Gago Chtchyan,The Perception of Love,2002
https://d32dm0rphc51dk.cloudfront.net/djz2hApB4Q4esMnxUZwUvA/larger.jpg,"US$15,000-US$25,000",Bel Fullana,'Cherry Gun' Unique Painting,2023
https://d32dm0rphc51dk.cloudfront.net/xkuAwp_VTZ1pPPb93AzlOA/larger.jpg,"US$1,200",Kaye Freeman,Fruitland Avenue,2021
https://d32dm0rphc51dk.cloudfront.net/jqNE8Bh73BE_cUWkagQ1lg/larger.jpg,"US$12,500",Thai Mainhard,Push Your Beds Together,2022
https://d32dm0rphc51dk.cloudfront.net/RNPkvqQJx3ZlZcWtR6OF0w/larger.jpg,"US$4,000",Monsengo Shula,Beaut√© Africaine #1,2023
https://d32dm0rphc51dk.cloudfront.net/kD2jkcDhdq8wdLV1Zi6Zdw/larger.jpg,"US$3,700",Christine Lafuente,"Lobster Boats, Summer Day",2018
https://d32dm0rphc51dk.cloudfront.net/YoWn0PFbVsFvglByW0ZXjg/larger.jpg,"US$1,610",Mads Rafte Hein,Sex,2023
https://d32dm0rphc51dk.cloudfront.net/3tHKtUUDRw20ZziH4qhShA/larger.jpg,"US$7,500",Eddie Martinez,Untitled,2022
https://d32dm0rphc51dk.cloudfront.net/s1unnOJCvfqrLobQfGyxbQ/larger.jpg,US$910,Joo Hyun Kim,Shimmer,2023
https://d32dm0rphc51dk.cloudfront.net/uOzFVKd3Z8AMefyHevPVag/larger.jpg,US$288,Gilles Andre Chalandon,NYC,2022
https://d32dm0rphc51dk.cloudfront.net/HuRALnGlSuyhTsHJuXEkAg/larger.jpg,"US$1,600",Jenny Wu,It Has Been 371 Days Since Someone Said to Me Your English Is So Good,2023
https://d32dm0rphc51dk.cloudfront.net/40W2TQtWf63CM3JfPLLi2A/larger.jpg,"US$2,600",Edgar Manuel Marcos,Portrait sans titre 209,2022
https://d32dm0rphc51dk.cloudfront.net/SAVICYR4ucSvYJMyUfb43w/larger.jpg,US$480,Lynn Marshall-Linnemeier,"Slowly, Slowly, Moving Left From Right",2019
https://d32dm0rphc51dk.cloudfront.net/w-bWVSGo-elq8N0YHAtcPg/larger.jpg,"US$1,700",Lucia Heffernan, Where is my food? (Cat Version) ,2023
https://d32dm0rphc51dk.cloudfront.net/DAMq7T7n15NbSn2HJYJyPg/larger.jpg,"US$1,000",Barbara Campbell Thomas,Layer,2024
https://d32dm0rphc51dk.cloudfront.net/bz4RDv9SrQ3a9-OM_IYsFA/larger.jpg,"US$2,650",Kevin Tolman,Solst√≠cio de Inverno,2024
https://d32dm0rphc51dk.cloudfront.net/cZJPXQgyEatlyZFbeVisaA/larger.jpg,"US$2,500",Erin Parish,The Genesis of Orange,2023
https://d32dm0rphc51dk.cloudfront.net/GFMvSKhZTVEdYCmMBkuN2Q/larger.jpg,US$700,Nathan Mullins,K Reading,2023
https://d32dm0rphc51dk.cloudfront.net/pFAvkDEMZPp1Z-5WK_Amqg/larger.jpg,US$590,Unknown Artist,"Via di San Leonardo, Florence (Italy) ",20th Century
https://d32dm0rphc51dk.cloudfront.net/hBTrDCVfOSKnZpuYSD21vA/larger.jpg,US$850,Kassandra Palmer,2022,Dreams About Flyring
https://d32dm0rphc51dk.cloudfront.net/kBTScuA_jPBm-5F4aBUzWg/larger.jpg,US$600,Hannah Eddy,Make The Most Of It,2023
https://d32dm0rphc51dk.cloudfront.net/wi_V0k5UJ0jMUAUbiM0SWg/larger.jpg,US$700,Alex Kuno,Wallflower,2023
https://d32dm0rphc51dk.cloudfront.net/m8_7SKhPnlANhieIWFohlg/larger.jpg,"US$1,600",Louis Recchia,Advance to Go,2019
https://d32dm0rphc51dk.cloudfront.net/vyNov7pWdmMEjfOwqZ9Ngg/larger.jpg,US$900,Fauve Martine Dechavanne,Femme au chapeau rose,2023
https://d32dm0rphc51dk.cloudfront.net/i0GmmiWux5a5AsNMa0OAsg/larger.jpg,"US$4,800",Joanne Freeman,Squares and Strokes 40,2023
https://d32dm0rphc51dk.cloudfront.net/-vBtA5N02wi8wo4Le7HLXA/larger.jpg,"US$23,960",Mari Ito,Transformaci√≥n del Deseo - Alegr√≠a I,2023
https://d32dm0rphc51dk.cloudfront.net/IWcWqNO2ZCz3CWgq6gLulw/larger.jpg,"US$10,000-US$20,000",Wu Chi-Tsung,Wrinkled Texture 132 Áö¥Ê≥ïÁøí‰Ωú‰πã‰∏ÄÁôæ‰∏âÂçÅ‰∫å,2022
https://d32dm0rphc51dk.cloudfront.net/1lokqoFz-nmzaHBR5ck7DQ/larger.jpg,"US$11,000",America Martin,Woman in Gray II,.
https://d32dm0rphc51dk.cloudfront.net/6T3EnriFPB4Z9Wgifpk0xQ/larger.jpg,"US$16,000",Grace Metzler,Flipping off on a Friday,2022
https://d32dm0rphc51dk.cloudfront.net/2UXK2sCRmWyAwddBuSCkEw/larger.jpg,US$400,Katarzyna Adamiak-Ja≈õnikowska,Color and composition study,2023
https://d32dm0rphc51dk.cloudfront.net/vSL58CKxj0X7GZpvHEvMgQ/larger.jpg,"AU$1,400",Trevelyan Clay,Ghent,2024
https://d32dm0rphc51dk.cloudfront.net/IIbYgadt6gjuZrjU_1h0uQ/larger.jpg,"£4,250",David Shrigley,I Do Not Listen To Criticism,2018
https://d32dm0rphc51dk.cloudfront.net/ugtTWJA4ys_xiiDvN3vyhg/larger.jpg,US$225,Madelyn S. Collins,Turbulent Squares 4,2024
https://d32dm0rphc51dk.cloudfront.net/WgLjO6XyGLGJy7nIHVVZjw/larger.jpg,"US$3,400",Jonas Fisch,Electric Jimi,2021
https://d32dm0rphc51dk.cloudfront.net/60YjX8db3K6C_CIigolsTQ/larger.jpg,"£2,250",Lhouette,Pop De-Pendant - Pepsi,2024
https://d32dm0rphc51dk.cloudfront.net/gPkTmY2P3nKQv90mrPRFVQ/larger.jpg,US$650,B√©n√©dicte Plumey,Petite source moussue,2023
https://d32dm0rphc51dk.cloudfront.net/yhYUBj6PDkc3_dTD2Pvq2g/larger.jpg,US$889,Barry Russell Lorne,hey you orange on yellow,2024
https://d32dm0rphc51dk.cloudfront.net/41cDNVPyAtMyoe-eAcXtVA/larger.jpg,"US$4,160",Elisabetta Maistrello,Riflesso di luce,2024
https://d32dm0rphc51dk.cloudfront.net/goclM0xoVGfOgDUHrJL5xA/larger.jpg,"US$2,800",Obou Gbais,Jeu d‚Äôamour 03,2021
https://d32dm0rphc51dk.cloudfront.net/EIwzDB0r9DtY8BxGCelrVw/larger.jpg,"US$1,000",Anastassia Skopp,"""Monochrome Elegance"" black white art",2024
https://d32dm0rphc51dk.cloudfront.net/AjxXMfjNM6lXceEMEElCNA/larger.jpg,"US$5,400",Riley Holloway,National Treasure,2023
https://d32dm0rphc51dk.cloudfront.net/Z5VJ0Gq2twfMJQrN-ILJ4g/larger.jpg,"US$10,000",Jamil Molaeb,White Birds,2021-2023
https://d32dm0rphc51dk.cloudfront.net/V9Ku6hqmQ3EBHluu47tCvQ/larger.jpg,US$475,Sybiline,Fuchsia de Mirabilibus,2023
https://d32dm0rphc51dk.cloudfront.net/aSOn59VXz6aswQPZWlHV4g/larger.jpg,"£2,600",Nathan Neven,L.A. Delight,2024
https://d32dm0rphc51dk.cloudfront.net/q3fHYkRXunObiTkcz3Cy1Q/larger.jpg,US$300,Kyle Orlando,"Split Up, Not a Divorce",2023
https://d32dm0rphc51dk.cloudfront.net/yDodAQaQTMj9WfesW8LEHA/larger.jpg,"US$8,500",George Fischer,Fertile Ground,2024
https://d32dm0rphc51dk.cloudfront.net/SX8qhNqChSQig62m8voaTA/larger.jpg,"£8,500-£10,000",Mie Olise Kj√¶rgaard,Sisters in both directions,2022
https://d32dm0rphc51dk.cloudfront.net/rL0mpO7XKpcbr7jo71w2cg/larger.jpg,"US$2,400",Claire Heidinger,Pomelo,2022
https://d32dm0rphc51dk.cloudfront.net/Wmhs5BlzoveCH5w_4Xm6UQ/larger.jpg,"US$3,500",ROLANKAY,Lizard,2023
https://d32dm0rphc51dk.cloudfront.net/jlh0pwijFxlsCCCSAAiWmw/larger.jpg,US$280,Kit King,Fluer 3,2023
https://d32dm0rphc51dk.cloudfront.net/iV6Dvt4KO6uZaXimHO-zEA/larger.jpg,US$350,Bortusk Leer,Monster 69,2023
https://d32dm0rphc51dk.cloudfront.net/43CFF5JShNxWkP6E9eXqBA/larger.jpg,"US$3,600",Arne Spangereid,Year Of The Dragon,2024
https://d32dm0rphc51dk.cloudfront.net/m36Ue2EKsF0_uI7vFAHXfw/larger.jpg,"US$14,500",Aplerh-Doku Borlabi,Afrakoma,2024
https://d32dm0rphc51dk.cloudfront.net/allc-8G6zeivdtNSJSUgRg/larger.jpg,"US$4,500",Avetis Khachatrian,In the Arms of Happiness,2024
https://d32dm0rphc51dk.cloudfront.net/UeTWyXTwyJpHyV60a6HzrA/larger.jpg,£250,Izuchukwu Luther Akunne,Everything about Girls,2024
https://d32dm0rphc51dk.cloudfront.net/rwWmPly38_mdYEhcg-I5RQ/larger.jpg,US$614,Art sparkle,Thoughts,2022
https://d32dm0rphc51dk.cloudfront.net/g3_FEPg118hUnXCgXe5Hbw/larger.jpg,"US$3,800",John Copeland,Untitled,2014
https://d32dm0rphc51dk.cloudfront.net/RycHS6fkh1bU6Q3jaIMZew/larger.jpg,"US$1,200",ransome,Kayla,2023
https://d32dm0rphc51dk.cloudfront.net/w8TWxVJ3g8xYiGknYJm59w/larger.jpg,"US$10,350-US$12,420",Chris Rivers,Cassiopeia ,2024
